"Sample","Traverse","hc.nm.","Pmax.µN.","S.µN.nm.","A.nm.2.","hmax.nm.","heff.nm.","Er.GPa.","E.GPa.","H.GPa.","A","hf.nm.","m","X.mm.","Y.mm.","PERCENTDIST","ABSDIST","Drift.nm.s.","Species","Macaca"
"MacacaF","LingualWall",328.249089,16239.09456,191.958618,3449233.314,391.084555,391.696728,91.575892,93.30424046,4.70803,3.069503,246.081499,1.721284,-49.890502,4.6205,28.52368841,159.7380668,-0.032807,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",332.24946,14772.82586,183.893098,3526390.225,392.637191,392.499787,86.763103,87.99919174,4.18922,2.973059,253.866359,1.725718,-49.871002,4.624,32.06044284,179.5445627,-0.041898,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",325.851297,16169.85768,188.208556,3403373.34,389.756254,390.287227,90.389793,91.9923362,4.751127,5.062379,250.048178,1.632308,-49.851002,4.629,35.73817768,200.1405756,-0.060038,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",335.122648,12452.88272,165.062871,3582305.037,391.206142,391.7051,77.268582,77.67358042,3.476221,0.787307,245.397205,1.93931,-49.831002,4.6325,39.36222564,220.4359317,-0.05147,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",328.272248,15874.75108,188.343861,3449677.653,391.399696,391.486749,89.845647,91.39146001,4.601807,2.694357,244.800534,1.740339,-49.812002,4.6365,42.82926996,239.8520377,-0.036099,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",326.871136,16134.81086,190.401742,3422843.211,390.248332,390.426795,91.182657,92.8689697,4.713862,2.065307,239.100819,1.785749,-49.792502,4.641,46.40175208,259.8586154,-0.026531,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",327.513934,16603.10844,193.005121,3435141.924,393.302685,392.032073,92.263796,94.06646033,4.833311,4.908076,250.814033,1.641609,-49.773002,4.6445,49.93832312,279.6640842,-0.043463,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",323.442935,16420.52169,184.777739,3357603.526,392.06469,390.092692,89.344901,90.83905498,4.890548,3.800064,241.369872,1.673556,-49.753502,4.6485,53.49284991,299.5701087,-0.06562,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",325.13062,16153.71981,185.500917,3389646.477,390.095577,390.441833,89.26962,90.75605292,4.765606,3.338603,242.567937,1.698107,-49.733502,4.653,57.15277783,320.0663994,-0.034938,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",325.161318,16429.91795,183.840202,3390230.657,392.02595,392.189304,88.462802,89.86722669,4.846254,2.204481,234.688978,1.762327,-49.714002,4.657,60.7073049,339.9724254,-0.046585,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",326.35503,15528.53073,177.915427,3412983.599,390.997034,391.815335,85.32599,86.42441724,4.54984,2.17069,237.988142,1.762448,-49.694502,4.661,64.26183203,359.8784517,-0.034675,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",325.827471,16619.77935,184.902993,3402919.092,393.128978,393.240303,88.808177,90.24754102,4.883977,3.00074,239.395759,1.711594,-49.675002,4.6655,67.83439981,379.8855091,-0.053362,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",332.863841,16149.28303,177.580468,3538311.623,400.255093,401.069328,83.643459,84.58612701,4.564121,2.221309,241.633413,1.753186,-49.635502,4.673,75.01286938,420.0863007,-0.019575,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",333.056783,12568.93772,162.109698,3542059.369,390.681843,391.206933,76.316054,76.64778546,3.548483,0.110887,216.447773,2.253982,-49.596002,4.681,82.20938464,460.3881515,-0.040772,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",331.637169,13020.14827,161.511104,3514528.343,391.644973,392.098097,76.331481,76.66438453,3.704664,0.077348,206.402924,2.303494,-49.577002,4.685,85.67645213,479.8043872,-0.03209,"Macaca mulatta","Macaca"
"MacacaF","LingualWall",330.027075,13464.70966,161.886818,3483426.369,391.973175,392.407276,76.849846,77.22241089,3.865364,0.108955,205.89459,2.242451,-49.557002,4.69,89.35448843,500.4020883,-0.046479,"Macaca mulatta","Macaca"
"MacacaG","Basin",330.525978,13968.49089,150.825509,3493049.625,393.235305,399.986166,71.500199,71.48932865,3.998939,0.013861,165.417551,2.532767,-54.788503,0.656,0,0,0.074756,"Macaca mulatta","Macaca"
"MacacaG","Basin",335.163092,17478.97123,232.908521,3583095.102,390.776418,391.447974,109.0162,112.9406642,4.878177,5.682284,266.587076,1.66378,-54.786003,0.676,3.355007295,20.15564437,0.008925,"Macaca mulatta","Macaca"
"MacacaG","Basin",334.534634,16006.33032,213.618713,3570827.863,389.95734,390.731713,100.158927,102.8862721,4.482526,1.345985,248.835577,1.89373,-54.781003,0.7155,9.982442428,59.97082624,-0.021472,"Macaca mulatta","Macaca"
"MacacaG","Basin",335.980459,15453.23965,205.913263,3599079.56,391.609876,392.265953,96.166415,98.40958542,4.293664,1.626793,253.019325,1.855451,-54.778003,0.736,13.43060619,80.68612024,-0.029961,"Macaca mulatta","Macaca"
"MacacaG","Basin",334.889535,15722.10697,209.080622,3577752.94,390.694032,391.286824,97.936243,100.3898356,4.394408,0.677376,240.570839,2.004298,-54.776003,0.756,16.77503648,100.7782219,-0.059702,"Macaca mulatta","Macaca"
"MacacaG","Basin",338.884918,15860.21296,207.096846,3656151.921,395.641989,396.322585,95.961316,98.18053271,4.337952,1.14459,249.865752,1.91238,-54.773503,0.775,19.96488486,119.9416525,-0.056274,"Macaca mulatta","Macaca"
"MacacaG","Basin",345.50213,15611.24086,215.810376,3787767.978,399.519028,399.755456,98.246133,100.7372576,4.121488,1.325475,262.070758,1.903358,-54.771003,0.795,23.31989062,140.0972876,-0.076986,"Macaca mulatta","Macaca"
"MacacaG","Basin",334.593433,16041.55064,211.31531,3571974.756,390.906755,391.528082,99.063029,101.654076,4.490947,1.860791,252.186817,1.835542,-54.768503,0.815,26.67489676,160.2529251,-0.07358,"Macaca mulatta","Macaca"
"MacacaG","Basin",339.619782,15773.00543,206.727801,3670659.364,395.943984,396.8436,95.600832,97.77816408,4.29705,1.435772,253.806596,1.874705,-54.766003,0.8355,30.11248263,180.904671,-0.062647,"Macaca mulatta","Macaca"
"MacacaG","Basin",342.911651,16281.84823,215.333181,3735980.547,399.809448,399.620914,98.705984,101.2531815,4.358119,0.301464,237.661908,2.141965,-54.763503,0.8545,33.30233297,200.0681134,-0.072704,"Macaca mulatta","Macaca"
"MacacaG","Basin",343.545113,16162.48735,213.310019,3748613.141,399.838522,400.372568,97.613699,100.0284451,4.311591,0.75583,249.730539,1.98815,-54.758503,0.8945,40.01234514,240.3793876,-0.041745,"Macaca mulatta","Macaca"
"MacacaG","Basin",341.851612,16236.96942,212.781887,3714886.358,398.128806,399.082644,97.813031,100.251758,4.370785,1.03474,251.48015,1.934298,-54.755503,0.914,43.29525598,260.1019031,-0.030775,"Macaca mulatta","Macaca"
"MacacaG","Basin",335.185937,15675.59133,206.854465,3583541.396,390.870747,392.021517,96.815193,99.13472415,4.37433,2.795114,258.389852,1.763398,-54.753003,0.934,46.65025053,280.2574709,-0.038098,"Macaca mulatta","Macaca"
"MacacaG","Basin",335.404432,16184.35054,210.194592,3587811.235,391.365283,393.152173,98.319933,100.820026,4.510926,3.274473,259.389859,1.737241,-54.748003,0.9735,53.27768487,320.072648,-0.020948,"Macaca mulatta","Macaca"
"MacacaG","Basin",335.072378,16296.37275,217.498198,3581323.17,391.000895,391.267232,101.828357,104.7682991,4.550378,0.829823,243.087363,1.97767,-54.743503,1.0135,59.97722955,360.3210374,-0.017569,"Macaca mulatta","Macaca"
"MacacaG","Basin",332.889563,16427.76438,216.639339,3538811.145,389.471782,389.762075,102.033658,105.00016,4.64217,1.262334,245.302768,1.905041,-54.740003,1.033,63.27068364,380.1068929,-0.040476,"Macaca mulatta","Macaca"
"MacacaG","Basin",334.616487,16285.41353,220.932573,3572424.466,390.036581,389.900594,103.56501,106.7325031,4.558645,0.971165,245.671832,1.956649,-54.738003,1.053,66.61511701,400.199013,-0.01987,"Macaca mulatta","Macaca"
"MacacaG","Basin",333.674147,16321.14742,216.135374,3554063.84,389.375011,390.309302,101.577628,104.4852568,4.592249,1.012021,243.642928,1.942253,-54.735503,1.073,69.97011679,420.3546122,-0.027252,"Macaca mulatta","Macaca"
"MacacaG","Basin",335.287737,17165.60864,230.54715,3585530.479,390.920396,391.129705,107.874272,111.634769,4.787467,0.783748,242.371328,1.997938,-54.730503,1.1125,76.59755384,460.1698056,-0.037593,"Macaca mulatta","Macaca"
"MacacaG","Basin",346.369404,16676.96249,239.32272,3805181.586,398.120672,398.632398,108.700381,112.5792099,4.382698,1.837612,268.245141,1.871122,-54.728003,1.1325,79.95255457,480.3254105,-0.02093,"Macaca mulatta","Macaca"
"MacacaG","Basin",342.120268,17813.26031,236.701463,3720227.116,398.285392,398.562442,108.730415,112.6135743,4.788219,1.200902,253.364779,1.929377,-54.725503,1.152,83.22499102,499.9849998,-0.056354,"Macaca mulatta","Macaca"
"MacacaG","Basin",333.066761,17934.77589,229.301296,3542253.24,390.53731,391.727929,107.944752,111.7152859,5.063098,1.555045,245.070262,1.875061,-54.720503,1.192,89.93499338,540.2962151,-0.016499,"Macaca mulatta","Macaca"
"MacacaG","Basin",340.114264,17299.55612,218.44029,3680436.601,398.600596,399.511123,100.88298,103.7017932,4.700409,0.897611,244.568872,1.956445,-54.718003,1.212,93.28999522,560.4518267,-0.008784,"Macaca mulatta","Macaca"
"MacacaG","Basin",332.545256,16381.95363,211.845581,3532127.441,389.502244,390.542525,99.870231,102.5614203,4.637985,3.089459,255.37952,1.74788,-54.715003,1.2315,96.57293944,580.1745427,-0.015109,"Macaca mulatta","Macaca"
"MacacaG","BuccalBase",313.971469,16355.70966,156.951306,3180446.118,391.611291,392.12808,77.975064,78.43558505,5.142583,10.869916,240.327874,1.456693,-58.675003,2.9525,100,179.8506325,-0.73887,"Macaca mulatta","Macaca"
"MacacaG","BuccalBase",317.398845,16422.25531,163.190158,3244029.198,392.144877,392.87332,80.276128,80.92449038,5.062302,4.470003,230.560761,1.612922,-58.655503,2.947,88.73697801,159.5940162,0.305866,"Macaca mulatta","Macaca"
"MacacaG","BuccalBase",323.726063,15634.91242,170.73315,3362969.039,391.946648,392.407419,82.48809,83.32716694,4.64914,3.235264,238.216108,1.683768,-58.636003,2.9425,77.61417075,139.589577,0.490466,"Macaca mulatta","Macaca"
"MacacaG","BuccalBase",319.266473,16249.87211,168.634591,3278926.598,390.709967,391.537553,82.511721,83.35288932,4.955851,2.985552,228.76319,1.689206,-58.616503,2.9375,66.42133887,119.4591981,0.455204,"Macaca mulatta","Macaca"
"MacacaG","BuccalBase",320.338243,16201.31986,168.579001,3299032.701,392.019992,392.417149,82.232784,83.04933875,4.91093,4.101379,235.0759,1.637177,-58.597503,2.9325,55.49734383,99.81232389,0.369924,"Macaca mulatta","Macaca"
"MacacaG","BuccalBase",319.406507,15529.72642,162.605996,3281550.299,390.375854,391.035445,79.530159,80.11645029,4.732436,4.346251,236.098915,1.622283,-58.578003,2.927,44.23393531,79.55501241,0.294362,"Macaca mulatta","Macaca"
"MacacaG","BuccalBase",318.306565,15786.10501,158.149282,3260968.289,392.776464,393.169875,77.594112,78.0245688,4.840926,2.386489,222.352502,1.711293,-58.558503,2.9215,32.97185198,59.30008432,0.158572,"Macaca mulatta","Macaca"
"MacacaG","BuccalBase",347.328854,9157.151286,148.622551,3824490.131,393.42754,393.538958,67.333745,67.06361345,2.394346,1.079501,276.509756,1.899409,-58.539003,2.917,21.84799957,39.29376541,0.10397,"Macaca mulatta","Macaca"
"MacacaG","BuccalBase",321.168313,15847.99031,164.400353,3314644.483,392.767426,393.467384,80.005362,80.63106363,4.781204,1.975996,224.525219,1.752535,-58.520003,2.912,10.92399979,19.6468827,0.079751,"Macaca mulatta","Macaca"
"MacacaG","BuccalBase",339.817122,10510.64114,139.221438,3674559.82,396.648737,396.439011,64.348479,63.91354107,2.860381,5.40676,276.92422,1.583064,-58.501003,2.907,0,0,0.010576,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",323.84966,11079.78625,121.115957,3365312.575,392.493214,392.46027,58.495639,57.78774892,3.29235,2.986162,242.414462,1.640189,-56.247003,1.6515,0,0,0.059593,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",329.50416,13983.45163,178.561178,3473353.444,387.446688,388.238028,84.888211,85.94555037,4.025922,1.598704,245.052644,1.828401,-56.253003,1.691,4.872741142,39.9530975,0.010941,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",345.213123,14339.4715,187.744533,3781973.539,401.261116,402.496301,85.534808,86.6529731,3.791531,4.831226,276.270438,1.652656,-56.259003,1.731,9.805775762,80.4005597,0.020079,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",318.539794,13983.19265,138.79842,3265327.348,393.013939,394.098252,68.054365,67.82662913,4.282325,2.695599,225.944354,1.669111,-56.271503,1.8095,19.50021562,159.8882422,-0.007497,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",327.916374,14221.92555,164.757447,3442852.484,392.025434,392.65666,78.672088,79.18837639,4.130855,1.442117,235.65525,1.818822,-56.274503,1.8295,21.96670824,180.1117709,-0.020239,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",334.348408,15287.9651,180.995256,3567196.648,396.559212,397.69799,84.906022,85.96502532,4.285709,0.969542,236.973887,1.902824,-56.277503,1.849,24.37293813,199.8411869,-0.03149,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",332.345775,15676.48211,198.024727,3528257.846,391.096791,391.718974,93.405853,95.33409511,4.443123,2.240588,250.201337,1.787645,-56.280503,1.8695,26.89970822,220.558949,-0.073906,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",334.799411,14978.64577,196.465201,3575993.765,391.139362,391.979941,92.049639,93.82906085,4.188667,2.425018,256.4284,1.777942,-56.283503,1.8885,29.24566685,239.7941826,-0.024507,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",336.222585,15402.82167,210.14528,3603821.056,390.067285,391.194632,98.078284,100.5490542,4.274025,0.484828,239.829529,2.065119,-56.286503,1.9085,31.71216881,260.0177879,-0.018641,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",343.563436,15662.50391,210.3583,3748978.844,398.419548,399.405673,96.258255,98.51218049,4.177805,3.17169,269.328364,1.747029,-56.289503,1.928,34.11839912,279.7472073,-0.038804,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",336.13845,16791.72214,226.012642,3602173.128,391.578355,391.860075,105.507971,108.937814,4.661553,4.051897,264.239315,1.717745,-56.292503,1.9485,36.64517979,300.4650562,-0.030827,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",343.772599,15698.56225,212.485098,3753154.619,399.070033,399.183175,97.177356,99.53990342,4.182765,0.975504,255.18899,1.949008,-56.295503,1.9675,38.9911336,319.7002502,-0.013447,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",332.613792,16656.26436,206.736038,3533457.383,392.522044,393.039629,97.443099,99.83738825,4.713872,2.71589,251.21793,1.760278,-56.298503,1.9875,41.45763959,339.9238885,-0.03608,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",333.161627,16599.82403,211.23696,3544096.688,391.488918,392.099552,99.415009,102.049551,4.683795,1.184669,242.316041,1.906033,-56.301503,2.0075,43.9241471,360.1475392,-0.031875,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",344.328381,15720.82062,220.05358,3764261.14,397.165814,397.909039,100.490127,103.2591718,4.176336,0.776575,255.128321,1.998586,-56.304503,2.027,46.3303768,379.8769538,-0.073812,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",338.56165,16914.73714,234.955236,3649778.686,391.861609,392.555138,108.964917,112.881956,4.634456,8.628011,277.538829,1.597641,-56.307503,2.0465,48.73660657,399.6063688,-0.02543,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",348.207724,16241.60313,227.708512,3842217.727,401.08584,401.702441,102.925529,106.0084715,4.227143,2.208883,271.322928,1.827931,-56.310503,2.067,51.26339479,420.3242796,-0.000318,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",338.12834,16683.08817,228.692654,3641244.241,392.247739,392.840705,106.184747,109.7079064,4.5817,0.598594,243.661348,2.044959,-56.314003,2.0865,53.67887311,440.1295264,-0.015146,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",329.186348,16615.71314,203.269548,3467238.16,389.581348,390.493046,96.719783,99.02802825,4.792204,2.564049,246.198411,1.765239,-56.316503,2.106,56.07585326,459.783101,-0.043044,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",338.989413,16587.83647,230.328155,3658213.169,392.680061,393.00312,106.695807,110.2900976,4.534409,4.019407,268.683934,1.726217,-56.323003,2.1455,60.95783496,499.8119646,-0.018065,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",338.451151,16149.99342,219.324168,3647601.418,392.825658,393.677601,101.746067,104.6753888,4.427565,2.203815,259.846254,1.81749,-56.326003,2.1655,63.42433763,520.0355757,-0.039778,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",334.898924,15762.6958,218.918943,3577936.22,387.85547,388.900746,102.542021,105.5746825,4.405527,3.024236,261.723064,1.766297,-56.347003,2.3035,80.44877278,659.6241354,0.009627,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",334.639512,16527.80103,222.829452,3572873.658,389.503916,390.268832,104.44763,107.7332803,4.625913,2.232146,255.497131,1.817005,-56.362003,2.403,92.7210322,760.2481503,-0.039675,"Macaca mulatta","Macaca"
"MacacaG","BuccalCusp",329.386696,16796.22864,218.196518,3471092.633,386.312724,387.119842,103.764678,106.9587526,4.838888,3.183217,252.532522,1.748398,-56.365003,2.4225,95.12726178,779.9775638,-0.030625,"Macaca mulatta","Macaca"
"MacacaG","BuccalWall",331.002676,15929.06124,204.721258,3502256.304,388.263295,389.359078,96.922321,99.25454726,4.548228,2.796648,252.560068,1.758149,-58.105003,0.643,97.7004137,840.3719415,0.025779,"Macaca mulatta","Macaca"
"MacacaG","BuccalWall",334.938591,15900.22176,214.547132,3578710.639,389.412481,390.521558,100.483383,103.2515763,4.443003,1.820076,253.769553,1.845242,-58.086503,0.6355,95.38008786,820.4136152,0.078809,"Macaca mulatta","Macaca"
"MacacaG","BuccalWall",334.469906,16877.15648,229.131426,3569565.533,389.185187,389.712731,107.451333,111.1518293,4.72807,1.18713,247.612864,1.929208,-57.881003,0.557,69.80519318,600.4306788,-0.011694,"Macaca mulatta","Macaca"
"MacacaG","BuccalWall",341.020722,17255.75627,222.67127,3698391.71,398.600097,399.141454,102.587055,105.6256043,4.665746,1.305707,251.847363,1.900708,-57.843003,0.543,65.09741118,559.9366036,-0.04025,"Macaca mulatta","Macaca"
"MacacaG","BuccalWall",352.558411,15499.08334,223.796351,3930547.956,402.905752,404.499886,100.014111,102.7232972,3.943237,2.519793,279.385126,1.806573,-57.806003,0.5295,60.51904636,520.5557127,0.424172,"Macaca mulatta","Macaca"
"MacacaG","BuccalWall",330.084554,16210.51506,210.408355,3484534.438,386.920946,387.86689,99.867788,102.5586721,4.652132,1.091491,239.787064,1.922038,-57.787503,0.522,58.19866324,500.5968937,-0.046479,"Macaca mulatta","Macaca"
"MacacaG","BuccalWall",331.506071,16312.21078,216.199624,3511991.05,387.120615,388.093395,102.21463,105.20462,4.644719,1.569158,247.081705,1.868948,-57.731503,0.5,51.20409986,440.4330256,-0.072309,"Macaca mulatta","Macaca"
"MacacaG","BuccalWall",336.165244,15146.84253,209.596053,3602697.891,389.905978,390.365367,97.837198,100.2788382,4.204305,1.29892,252.91444,1.901992,-57.638003,0.465,39.59759677,340.5994715,-0.061077,"Macaca mulatta","Macaca"
"MacacaG","BuccalWall",333.109296,15704.00467,203.082954,3543079.723,389.883515,391.105318,95.591184,97.76739887,4.432304,1.518497,247.245484,1.860384,-57.581503,0.443,32.54870559,279.9683018,-0.042199,"Macaca mulatta","Macaca"
"MacacaG","BuccalWall",333.946064,15636.46253,203.391322,3559357.304,390.405403,391.605097,95.517172,97.68482308,4.393058,1.752907,250.349595,1.837381,-57.544503,0.4295,27.97038854,240.5878218,-0.073958,"Macaca mulatta","Macaca"
"MacacaG","BuccalWall",339.851806,14471.24758,206.591401,3675245.558,391.57933,392.387563,95.478126,97.64126383,3.937491,1.049346,256.462655,1.940463,-57.507003,0.415,23.29613415,200.3821349,-0.070725,"Macaca mulatta","Macaca"
